ipvId;ado;longName;Precio_AC;PRUVAL_MID_PRICE;N_CONTRIB_MID;MPU_FVA;N_CONTRIB_SPREAD;COC_FVA_P50;COC_FVA_MEAN
C0.GBMRISK.1000000730017_5Y_10FLY;C0.GBMRISK.1000000730017;VOLFX-AUDCAD_5Y_10FLY;1.79;1.4067;2;1.4067;2;1.2128;1.2128
C0.GBMRISK.1000000730017_5Y_25RR;C0.GBMRISK.1000000730017;VOLFX-AUDCAD_5Y_25RR;-0.695;-0.8676;3;-0.695;3;1.7;1.2741
C0.GBMRISK.1000000730017_5Y_25FLY;C0.GBMRISK.1000000730017;VOLFX-AUDCAD_5Y_25FLY;0.47;0.3272;3;0.425;3;0.7;0.7386
C0.GBMRISK.1000000730018_ON_ATM;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_ON_ATM;10.655;12.9499;4;11.975;3;4.7;4.7333
C0.GBMRISK.1000000730018_ON_10RR;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_ON_10RR;-2.14;-2.0533;4;-1.54;4;3.8656;4.0928
C0.GBMRISK.1000000730018_ON_10FLY;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_ON_10FLY;1.23;1.135;3;1.112;2;3.4571;3.4571
C0.GBMRISK.1000000730018_ON_25RR;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_ON_25RR;-1.375;-1.6961;4;-1.6;4;4.095;3.9625
C0.GBMRISK.1000000730018_ON_25FLY;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_ON_25FLY;0.385;0.5208;4;0.5313;3;2.3;2.3167
C0.GBMRISK.1000000730018_1D_ATM;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_1D_ATM;10.655;12.9499;4;11.975;3;4.7;4.7333
C0.GBMRISK.1000000730018_1D_10RR;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_1D_10RR;-2.14;-2.0533;4;-1.54;4;3.8656;4.0928
C0.GBMRISK.1000000730018_1D_10FLY;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_1D_10FLY;1.23;1.135;3;1.112;2;3.4571;3.4571
C0.GBMRISK.1000000730018_1D_25RR;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_1D_25RR;-1.375;-1.6961;4;-1.6;4;4.095;3.9625
C0.GBMRISK.1000000730018_1D_25FLY;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_1D_25FLY;0.385;0.5208;4;0.5313;3;2.3;2.3167
C0.GBMRISK.1000000730018_1W_ATM;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_1W_ATM;14.425;14.4565;4;14.4755;3;3.45;3.5
C0.GBMRISK.1000000730018_1W_10RR;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_1W_10RR;-2.865;-3.0086;3;-3.01;3;1.5;1.5965
C0.GBMRISK.1000000730018_1W_10FLY;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_1W_10FLY;1.21;1.3018;4;1.323;2;1.9765;1.9765
C0.GBMRISK.1000000730018_1W_25RR;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_1W_25RR;-1.5425;-1.5987;4;-1.6012;3;1.9;2.0717
C0.GBMRISK.1000000730018_1W_25FLY;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_1W_25FLY;0.3375;0.3289;4;0.325;3;1;0.9152
C0.GBMRISK.1000000730018_2W_ATM;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_2W_ATM;13.775;13.6926;4;13.7226;3;3.2;3.2167
C0.GBMRISK.1000000730018_2W_10RR;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_2W_10RR;-2.905;-3.23;3;-3.225;4;4.3;3.7465
C0.GBMRISK.1000000730018_2W_10FLY;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_2W_10FLY;1.39;1.3267;4;1.3013;3;2.4;1.9413
C0.GBMRISK.1000000730018_2W_25RR;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_2W_25RR;-1.515;-1.6984;3;-1.7;3;2.2;2.1667
C0.GBMRISK.1000000730018_2W_25FLY;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_2W_25FLY;0.37;0.3208;3;0.325;3;1.3;1.3667
C0.GBMRISK.1000000730018_3W_ATM;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_3W_ATM;12.77;12.9048;4;12.9025;4;1.605;1.6028
C0.GBMRISK.1000000730018_3W_10RR;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_3W_10RR;-3.785;-3.5779;4;-3.6267;4;1.95;1.9356
C0.GBMRISK.1000000730018_3W_10FLY;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_3W_10FLY;0.91;0.8967;3;0.89;4;0.8808;1.0404
C0.GBMRISK.1000000730018_3W_25RR;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_3W_25RR;-2.17;-1.9682;4;-1.9987;4;1.1207;1.1103
C0.GBMRISK.1000000730018_3W_25FLY;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_3W_25FLY;0.66;0.6333;3;0.62;3;0.8;0.7337
C0.GBMRISK.1000000730018_1M_ATM;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_1M_ATM;13.36;13.2533;3;13.225;3;1.45;1.4833
C0.GBMRISK.1000000730018_1M_10RR;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_1M_10RR;-2.99;-3.4671;4;-3.6017;4;2.37;2.1908
C0.GBMRISK.1000000730018_1M_10FLY;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_1M_10FLY;1.345;1.2692;3;1.2375;4;1.38;1.2605
C0.GBMRISK.1000000730018_1M_25RR;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_1M_25RR;-1.5925;-1.8278;4;-1.8843;4;1.3575;1.253
C0.GBMRISK.1000000730018_1M_25FLY;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_1M_25FLY;0.4025;0.3053;3;0.325;4;0.9125;0.8378
C0.GBMRISK.1000000730018_2M_ATM;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_2M_ATM;13.05;12.8778;3;12.875;3;1.45;1.45
C0.GBMRISK.1000000730018_2M_10RR;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_2M_10RR;-2.945;-3.9543;3;-3.8;4;2.42;2.1748
C0.GBMRISK.1000000730018_2M_10FLY;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_2M_10FLY;1.805;1.3174;3;1.35;4;1.38;1.2165
C0.GBMRISK.1000000730018_2M_25RR;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_2M_25RR;-1.5775;-2.1038;3;-2.075;4;1.3575;1.2144
C0.GBMRISK.1000000730018_2M_25FLY;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_2M_25FLY;0.4675;0.3204;3;0.3375;3;0.8;0.775
C0.GBMRISK.1000000730018_3M_ATM;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_3M_ATM;12.875;12.7622;4;12.7493;3;1.4;1.4167
C0.GBMRISK.1000000730018_3M_10RR;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_3M_10RR;-3.14;-4.1533;3;-3.975;4;2.59;2.3589
C0.GBMRISK.1000000730018_3M_10FLY;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_3M_10FLY;1.85;1.3812;3;1.425;4;1.36;1.2059
C0.GBMRISK.1000000730018_3M_25RR;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_3M_25RR;-1.66;-2.1902;3;-2.15;4;1.39;1.2552
C0.GBMRISK.1000000730018_3M_25FLY;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_3M_25FLY;0.455;0.3277;3;0.35;4;0.8;0.7037
C0.GBMRISK.1000000730018_6M_ATM;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_6M_ATM;12.74;12.5884;3;12.5902;3;1.3;1.3167
C0.GBMRISK.1000000730018_6M_10RR;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_6M_10RR;-3.495;-3.9983;3;-4.25;4;2.13;1.9169
C0.GBMRISK.1000000730018_6M_10FLY;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_6M_10FLY;1.97;1.5617;3;1.6125;4;1.17;1.0279
C0.GBMRISK.1000000730018_6M_25RR;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_6M_25RR;-1.885;-2.3944;3;-2.325;4;1.205;1.0807
C0.GBMRISK.1000000730018_6M_25FLY;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_6M_25FLY;0.5;0.3855;4;0.3813;4;0.725;0.6362
C0.GBMRISK.1000000730018_9M_ATM;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_9M_ATM;12.62;12.4688;3;12.5;3;1.2;1.2
C0.GBMRISK.1000000730018_9M_10RR;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_9M_10RR;-3.585;-4.1117;3;-4.375;4;2.17;1.9892
C0.GBMRISK.1000000730018_9M_10FLY;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_9M_10FLY;2.095;1.6811;3;1.775;4;1.23;1.1095
C0.GBMRISK.1000000730018_9M_25RR;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_9M_25RR;-1.95;-2.4797;3;-2.4;4;1.17;1.0645
C0.GBMRISK.1000000730018_9M_25FLY;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_9M_25FLY;0.555;0.4683;3;0.425;4;0.7;0.6246
C0.GBMRISK.1000000730018_1Y_ATM;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_1Y_ATM;12.61;12.5367;3;12.5;3;1.2;1.2333
C0.GBMRISK.1000000730018_1Y_10RR;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_1Y_10RR;-3.77;-4.29;3;-4.55;4;2.22;2.0423
C0.GBMRISK.1000000730018_1Y_10FLY;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_1Y_10FLY;2.27;2.0317;3;1.9125;4;1.23;1.1115
C0.GBMRISK.1000000730018_1Y_25RR;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_1Y_25RR;-2.05;-2.5348;3;-2.45;4;1.17;1.0663
C0.GBMRISK.1000000730018_1Y_25FLY;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_1Y_25FLY;0.59;0.48;3;0.425;4;0.65;0.576
C0.GBMRISK.1000000730018_2Y_ATM;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_2Y_ATM;13.045;12.8137;4;12.8125;3;1.4;1.4167
C0.GBMRISK.1000000730018_2Y_10RR;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_2Y_10RR;-4.255;-4.7517;3;-5;4;2.8;2.5637
C0.GBMRISK.1000000730018_2Y_10FLY;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_2Y_10FLY;2.615;2.3217;3;2.175;4;1.55;1.3925
C0.GBMRISK.1000000730018_2Y_25RR;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_2Y_25RR;-2.31;-2.8049;3;-2.7;4;1.425;1.2872
C0.GBMRISK.1000000730018_2Y_25FLY;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_2Y_25FLY;0.625;0.4917;3;0.425;4;0.925;0.8266
C0.GBMRISK.1000000730018_3Y_ATM;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_3Y_ATM;13.3575;13.3192;3;13.3;4;1.5375;1.4907
C0.GBMRISK.1000000730018_3Y_10RR;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_3Y_10RR;-5.5;-5.9889;2;-5.9889;2;1.7369;1.7369
C0.GBMRISK.1000000730018_3Y_10FLY;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_3Y_10FLY;2.445;1.8332;2;1.8332;2;1.158;1.158
C0.GBMRISK.1000000730018_3Y_25RR;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_3Y_25RR;-2.905;-2.8833;4;-2.8025;4;4.585;4.506
C0.GBMRISK.1000000730018_3Y_25FLY;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_3Y_25FLY;0.545;0.365;3;0.275;4;2.42;2.3625
C0.GBMRISK.1000000730018_4Y_ATM;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_4Y_ATM;13.4575;13.4358;3;13.425;4;1.5875;1.6265
C0.GBMRISK.1000000730018_4Y_10RR;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_4Y_10RR;-5.835;-6.3812;2;-6.3812;2;1.8941;1.8941
C0.GBMRISK.1000000730018_4Y_10FLY;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_4Y_10FLY;2.62;1.8515;2;1.8515;2;1.2628;1.2628
C0.GBMRISK.1000000730018_4Y_25RR;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_4Y_25RR;-3.06;-3.0344;4;-2.9425;4;4.605;4.5531
C0.GBMRISK.1000000730018_4Y_25FLY;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_4Y_25FLY;0.5675;0.3642;3;0.2625;4;2.4325;2.3952
C0.GBMRISK.1000000730018_5Y_ATM;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_5Y_ATM;13.5425;13.4975;3;13.475;4;1.5875;1.408
C0.GBMRISK.1000000730018_5Y_10RR;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_5Y_10RR;-6.06;-6.6925;2;-6.6925;2;1.479;1.479
C0.GBMRISK.1000000730018_5Y_10FLY;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_5Y_10FLY;2.635;1.7927;2;1.7927;2;0.986;0.986
C0.GBMRISK.1000000730018_5Y_25RR;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_5Y_25RR;-3.1525;-3.1372;4;-3.0263;4;4.6025;4.4308
C0.GBMRISK.1000000730018_5Y_25FLY;C0.GBMRISK.1000000730018;VOLFX-AUDCHF_5Y_25FLY;0.5625;0.3458;3;0.2375;4;2.4325;2.3088
C0.GBMRISK.1000000730019_ON_ATM;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_ON_ATM;14.6916;12.5333;2;12.5333;2;4.9748;4.9748
C0.GBMRISK.1000000730019_ON_10RR;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_ON_10RR;-6.0596;-3.7048;2;-3.7048;2;5.9699;5.9699
C0.GBMRISK.1000000730019_ON_10FLY;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_ON_10FLY;1.6049;1.67;2;1.67;2;3.98;3.98
C0.GBMRISK.1000000730019_ON_25RR;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_ON_25RR;-3.2812;-2.0018;2;-2.0018;2;3.4825;3.4825
C0.GBMRISK.1000000730019_ON_25FLY;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_ON_25FLY;0.5418;0.4747;2;0.4747;2;2.4875;2.4875
C0.GBMRISK.1000000730019_1D_ATM;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_1D_ATM;14.6916;12.5333;2;12.5333;2;4.9748;4.9748
C0.GBMRISK.1000000730019_1D_10RR;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_1D_10RR;-6.0596;-3.7048;2;-3.7048;2;5.9699;5.9699
C0.GBMRISK.1000000730019_1D_10FLY;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_1D_10FLY;1.6049;1.67;2;1.67;2;3.98;3.98
C0.GBMRISK.1000000730019_1D_25RR;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_1D_25RR;-3.2812;-2.0018;2;-2.0018;2;3.4825;3.4825
C0.GBMRISK.1000000730019_1D_25FLY;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_1D_25FLY;0.5418;0.4747;2;0.4747;2;2.4875;2.4875
C0.GBMRISK.1000000730019_1W_ATM;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_1W_ATM;12.4092;12.5483;2;12.5483;2;2.8987;2.8987
C0.GBMRISK.1000000730019_1W_10RR;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_1W_10RR;-4.5039;-2.857;2;-2.857;2;3.4787;3.4787
C0.GBMRISK.1000000730019_1W_10FLY;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_1W_10FLY;1.1374;1.0687;2;1.0687;2;2.3192;2.3192
C0.GBMRISK.1000000730019_1W_25RR;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_1W_25RR;-2.2826;-1.5088;2;-1.5088;2;2.028;2.028
C0.GBMRISK.1000000730019_1W_25FLY;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_1W_25FLY;0.2521;0.2698;2;0.2698;2;1.4482;1.4482
C0.GBMRISK.1000000730019_2W_ATM;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_2W_ATM;12.4911;12.4406;2;12.4406;2;2.9619;2.9619
C0.GBMRISK.1000000730019_2W_10RR;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_2W_10RR;-3.3282;-2.4216;2;-2.4216;2;3.5567;3.5567
C0.GBMRISK.1000000730019_2W_10FLY;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_2W_10FLY;0.9089;1.1607;2;1.1607;2;2.3704;2.3704
C0.GBMRISK.1000000730019_2W_25RR;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_2W_25RR;-1.8504;-1.3777;2;-1.3777;2;2.0756;2.0756
C0.GBMRISK.1000000730019_2W_25FLY;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_2W_25FLY;0.2521;0.3285;2;0.3285;2;1.4812;1.4812
C0.GBMRISK.1000000730019_3W_ATM;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_3W_ATM;12.0746;11.9773;2;11.9773;2;2.9371;2.9371
C0.GBMRISK.1000000730019_3W_10RR;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_3W_10RR;-2.7661;-2.2418;2;-2.2418;2;3.5247;3.5247
C0.GBMRISK.1000000730019_3W_10FLY;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_3W_10FLY;0.8807;1.2791;2;1.2791;2;2.3507;2.3507
C0.GBMRISK.1000000730019_3W_25RR;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_3W_25RR;-1.4829;-1.2665;2;-1.2665;2;2.0559;2.0559
C0.GBMRISK.1000000730019_3W_25FLY;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_3W_25FLY;0.226;0.3792;2;0.3792;2;1.4688;1.4688
C0.GBMRISK.1000000730019_1M_ATM;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_1M_ATM;11.3966;11.4895;2;11.4895;2;2.5862;2.5862
C0.GBMRISK.1000000730019_1M_10RR;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_1M_10RR;-2.2765;-1.9608;2;-1.9608;2;3.104;3.104
C0.GBMRISK.1000000730019_1M_10FLY;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_1M_10FLY;0.867;1.246;2;1.246;2;2.0694;2.0694
C0.GBMRISK.1000000730019_1M_25RR;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_1M_25RR;-1.2173;-1.0849;2;-1.0849;2;1.8095;1.8095
C0.GBMRISK.1000000730019_1M_25FLY;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_1M_25FLY;0.2259;0.3505;2;0.3505;2;1.2921;1.2921
C0.GBMRISK.1000000730019_2M_ATM;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_2M_ATM;11.5896;11.3773;2;11.3773;2;2.8783;2.8783
C0.GBMRISK.1000000730019_2M_10RR;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_2M_10RR;-1.8259;-1.7729;2;-1.7729;2;3.4553;3.4553
C0.GBMRISK.1000000730019_2M_10FLY;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_2M_10FLY;1.1427;1.4914;2;1.4914;2;2.3035;2.3035
C0.GBMRISK.1000000730019_2M_25RR;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_2M_25RR;-0.9936;-0.9706;2;-0.9706;2;2.0156;2.0156
C0.GBMRISK.1000000730019_2M_25FLY;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_2M_25FLY;0.2928;0.4002;2;0.4002;2;1.4397;1.4397
C0.GBMRISK.1000000730019_3M_ATM;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_3M_ATM;11.2096;11.0861;2;11.0861;2;3.0163;3.0163
C0.GBMRISK.1000000730019_3M_10RR;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_3M_10RR;-1.8621;-1.8061;2;-1.8061;2;3.6215;3.6215
C0.GBMRISK.1000000730019_3M_10FLY;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_3M_10FLY;1.1473;1.5137;2;1.5137;2;2.4143;2.4143
C0.GBMRISK.1000000730019_3M_25RR;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_3M_25RR;-0.9903;-0.9664;2;-0.9664;2;2.1138;2.1138
C0.GBMRISK.1000000730019_3M_25FLY;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_3M_25FLY;0.2863;0.3957;2;0.3957;2;1.5103;1.5103
C0.GBMRISK.1000000730019_6M_ATM;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_6M_ATM;11.3951;11.3638;2;11.3638;2;2.7517;2.7517
C0.GBMRISK.1000000730019_6M_10RR;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_6M_10RR;-1.9019;-1.7435;2;-1.7435;2;3.3061;3.3061
C0.GBMRISK.1000000730019_6M_10FLY;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_6M_10FLY;1.4988;1.6844;2;1.6844;2;2.204;2.204
C0.GBMRISK.1000000730019_6M_25RR;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_6M_25RR;-0.9868;-0.9234;2;-0.9234;2;1.9273;1.9273
C0.GBMRISK.1000000730019_6M_25FLY;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_6M_25FLY;0.3644;0.426;2;0.426;2;1.3763;1.3763
C0.GBMRISK.1000000730019_9M_ATM;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_9M_ATM;11.4605;11.5528;2;11.5528;2;3.0877;3.0877
C0.GBMRISK.1000000730019_9M_10RR;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_9M_10RR;-1.8675;-1.8963;2;-1.8963;2;3.7115;3.7115
C0.GBMRISK.1000000730019_9M_10FLY;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_9M_10FLY;1.6573;1.6986;2;1.6986;2;2.4744;2.4744
C0.GBMRISK.1000000730019_9M_25RR;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_9M_25RR;-0.9619;-1.0085;2;-1.0085;2;2.1651;2.1651
C0.GBMRISK.1000000730019_9M_25FLY;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_9M_25FLY;0.3938;0.4169;2;0.4169;2;1.5465;1.5465
C0.GBMRISK.1000000730019_1Y_ATM;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_1Y_ATM;11.4963;11.6794;2;11.6794;2;3.0909;3.0909
C0.GBMRISK.1000000730019_1Y_10RR;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_1Y_10RR;-1.9595;-2.1748;2;-2.1748;2;3.7178;3.7178
C0.GBMRISK.1000000730019_1Y_10FLY;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_1Y_10FLY;1.7072;1.6861;2;1.6861;2;2.4785;2.4785
C0.GBMRISK.1000000730019_1Y_25RR;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_1Y_25RR;-1.0019;-1.1447;2;-1.1447;2;2.1675;2.1675
C0.GBMRISK.1000000730019_1Y_25FLY;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_1Y_25FLY;0.3957;0.4154;2;0.4154;2;1.5479;1.5479
C0.GBMRISK.1000000730019_2Y_ATM;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_2Y_ATM;11.492;11.6098;2;11.6098;2;4.6382;4.6382
C0.GBMRISK.1000000730019_2Y_10RR;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_2Y_10RR;-2.6862;-2.3756;2;-2.3756;2;5.5835;5.5835
C0.GBMRISK.1000000730019_2Y_10FLY;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_2Y_10FLY;1.6433;1.5041;2;1.5041;2;3.7224;3.7224
C0.GBMRISK.1000000730019_2Y_25RR;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_2Y_25RR;-1.3297;-1.2074;2;-1.2074;2;3.2583;3.2583
C0.GBMRISK.1000000730019_2Y_25FLY;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_2Y_25FLY;0.3172;0.3186;2;0.3186;2;2.3252;2.3252
C0.GBMRISK.1000000730019_3Y_ATM;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_3Y_ATM;11.3953;11.5677;2;11.5677;2;4.9716;4.9716
C0.GBMRISK.1000000730019_3Y_10RR;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_3Y_10RR;-3.2696;-2.5798;2;-2.5798;2;5.9918;5.9918
C0.GBMRISK.1000000730019_3Y_10FLY;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_3Y_10FLY;1.3291;0.957;2;0.957;2;3.9946;3.9946
C0.GBMRISK.1000000730019_3Y_25RR;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_3Y_25RR;-1.6243;-1.3334;2;-1.3334;2;3.4953;3.4953
C0.GBMRISK.1000000730019_3Y_25FLY;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_3Y_25FLY;0.1674;0.14;2;0.14;2;2.4966;2.4966
C0.GBMRISK.1000000730019_4Y_ATM;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_4Y_ATM;11.3078;11.5239;2;11.5239;2;4.9024;4.9024
C0.GBMRISK.1000000730019_4Y_10RR;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_4Y_10RR;-3.7669;-2.7435;2;-2.7435;2;5.9153;5.9153
C0.GBMRISK.1000000730019_4Y_10FLY;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_4Y_10FLY;1.1288;0.7794;2;0.7794;2;3.9435;3.9435
C0.GBMRISK.1000000730019_4Y_25RR;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_4Y_25RR;-1.8627;-1.4051;2;-1.4051;2;3.4506;3.4506
C0.GBMRISK.1000000730019_4Y_25FLY;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_4Y_25FLY;0.049;0.0558;2;0.0558;2;2.4647;2.4647
C0.GBMRISK.1000000730019_5Y_ATM;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_5Y_ATM;11.229;11.4845;2;11.4845;2;4.8208;4.8208
C0.GBMRISK.1000000730019_5Y_10RR;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_5Y_10RR;-4.0962;-2.8356;2;-2.8356;2;5.8222;5.8222
C0.GBMRISK.1000000730019_5Y_10FLY;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_5Y_10FLY;0.9619;0.6435;2;0.6435;2;3.8815;3.8815
C0.GBMRISK.1000000730019_5Y_25RR;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_5Y_25RR;-2.0196;-1.4436;2;-1.4436;2;3.3963;3.3963
C0.GBMRISK.1000000730019_5Y_25FLY;C0.GBMRISK.1000000730019;VOLFX-AUDDKK_5Y_25FLY;-0.0545;-0.011;2;-0.011;2;2.4259;2.4259
C0.GBMRISK.1000000730020_ON_ATM;C0.GBMRISK.1000000730020;VOLFX-AUDJPY_ON_ATM;10.395;10.6883;3;10.395;3;5.5;5.35
C0.GBMRISK.1000000730020_ON_10RR;C0.GBMRISK.1000000730020;VOLFX-AUDJPY_ON_10RR;-6.13;-6.1159;4;-4.965;2;9.1602;9.1602
